選挙区,都道府県,都道府県コード,区番号,対象地域,候補者数,出馬政党,総人口,有権者数,年齢_18〜29歳,年齢_30〜39歳,年齢_40〜49歳,年齢_50〜59歳,年齢_60〜69歳,年齢_70歳以上,男性比率,女性比率,世帯_単身,世帯_夫婦のみ,世帯_核家族,世帯_三世代,世帯_その他,都市化分類,都市化率,第一次産業比率,第二次産業比率,第三次産業比率,所得水準,平均年収（円）,失業率,大卒率,主要産業,経済課題,生活費指数,高齢化依存率,投票率_2021,投票率_2017,投票率_平均,支持率_自民党,支持率_立憲民主党,支持率_維新,支持率_国民民主党,支持率_共産党,支持率_れいわ,支持率_参政党,支持率_その他,イデオロギー_保守,イデオロギー_中道,イデオロギー_革新,政治関心_高,政治関心_中,政治関心_低,浮動票率,主要課題1,主要課題2,主要課題3,課題優先度_経済,課題優先度_社会保障,課題優先度_安全保障,課題優先度_教育,課題優先度_環境,課題優先度_地方創生,課題優先度_憲法改正,課題優先度_防災,ペルソナ_都市部若年勤労者,ペルソナ_郊外子育て世帯,ペルソナ_中高年会社員,ペルソナ_中高年女性労働者,ペルソナ_農村部農業従事者,ペルソナ_高齢年金受給者,ペルソナ_自営業者,ペルソナ_公務員,ペルソナ_大学生,ペルソナ_専業主婦主夫,ペルソナ_非正規雇用,ペルソナ_労働組合員
京都府1区,京都府,26,1,京都市北区、上京区、中京区,3,中道改革連合、自民党、参政党,2578087,2170000,0.14,0.12,0.15,0.14,0.14,0.31,0.48,0.52,0.4,0.2,0.27,0.05,0.08,大都市,0.82,0.01,0.21,0.78,中,4600000,0.028,0.48,観光業、伝統工芸、電子部品製造,オーバーツーリズム、伝統産業衰退、北部過疎化,101.0,0.33,0.548,0.524,0.536,0.28,0.16,0.12,0.06,0.12,0.06,0.03,0.17,0.32,0.38,0.3,0.28,0.44,0.28,0.35,観光とオーバーツーリズム,文化財保護・景観維持,学術・研究振興,0.25,0.2,0.05,0.18,0.08,0.15,0.04,0.05,0.11,0.09,0.12,0.09,0.03,0.19,0.09,0.06,0.06,0.06,0.06,0.04
京都府2区,京都府,26,2,京都市左京区、東山区、山科区,4,中道改革連合、日本維新の会、自民党、参政党,2578087,2170000,0.14,0.12,0.15,0.14,0.14,0.31,0.48,0.52,0.4,0.2,0.27,0.05,0.08,大都市,0.82,0.01,0.21,0.78,中,4600000,0.028,0.48,観光業、伝統工芸、電子部品製造,オーバーツーリズム、伝統産業衰退、北部過疎化,101.0,0.33,0.548,0.524,0.536,0.28,0.16,0.12,0.06,0.12,0.06,0.03,0.17,0.32,0.38,0.3,0.28,0.44,0.28,0.35,観光とオーバーツーリズム,文化財保護・景観維持,学術・研究振興,0.25,0.2,0.05,0.18,0.08,0.15,0.04,0.05,0.11,0.09,0.12,0.09,0.03,0.19,0.09,0.06,0.06,0.06,0.06,0.04
京都府3区,京都府,26,3,京都市伏見区、南区、下京区,6,中道改革連合、日本維新の会、共産党、自民党、参政党、諸派,2578087,2170000,0.14,0.12,0.15,0.14,0.14,0.31,0.48,0.52,0.4,0.2,0.27,0.05,0.08,大都市,0.82,0.01,0.21,0.78,中,4600000,0.028,0.48,観光業、伝統工芸、電子部品製造,オーバーツーリズム、伝統産業衰退、北部過疎化,101.0,0.33,0.548,0.524,0.536,0.28,0.16,0.12,0.06,0.12,0.06,0.03,0.17,0.32,0.38,0.3,0.28,0.44,0.28,0.35,観光とオーバーツーリズム,文化財保護・景観維持,学術・研究振興,0.25,0.2,0.05,0.18,0.08,0.15,0.04,0.05,0.11,0.09,0.12,0.09,0.03,0.19,0.09,0.06,0.06,0.06,0.06,0.04
京都府4区,京都府,26,4,京都市右京区、西京区,5,中道改革連合、日本維新の会、共産党、自民党、参政党,2578087,2170000,0.14,0.12,0.15,0.14,0.14,0.31,0.48,0.52,0.4,0.2,0.27,0.05,0.08,大都市,0.82,0.01,0.21,0.78,中,4600000,0.028,0.48,観光業、伝統工芸、電子部品製造,オーバーツーリズム、伝統産業衰退、北部過疎化,101.0,0.33,0.548,0.524,0.536,0.28,0.16,0.12,0.06,0.12,0.06,0.03,0.17,0.32,0.38,0.3,0.28,0.44,0.28,0.35,観光とオーバーツーリズム,文化財保護・景観維持,学術・研究振興,0.25,0.2,0.05,0.18,0.08,0.15,0.04,0.05,0.11,0.09,0.12,0.09,0.03,0.19,0.09,0.06,0.06,0.06,0.06,0.04
京都府5区,京都府,26,5,宇治市、城陽市、木津川市,4,中道改革連合、国民民主党、共産党、自民党,2578087,2170000,0.14,0.12,0.15,0.14,0.14,0.31,0.48,0.52,0.4,0.2,0.27,0.05,0.08,大都市,0.82,0.01,0.21,0.78,中,4600000,0.028,0.48,観光業、伝統工芸、電子部品製造,オーバーツーリズム、伝統産業衰退、北部過疎化,101.0,0.33,0.548,0.524,0.536,0.28,0.16,0.12,0.06,0.12,0.06,0.03,0.17,0.32,0.38,0.3,0.28,0.44,0.28,0.35,観光とオーバーツーリズム,文化財保護・景観維持,学術・研究振興,0.25,0.2,0.05,0.18,0.08,0.15,0.04,0.05,0.11,0.09,0.12,0.09,0.03,0.19,0.09,0.06,0.06,0.06,0.06,0.04
京都府6区,京都府,26,6,京都府第6区エリア,4,中道改革連合、国民民主党、共産党、自民党,2578087,2170000,0.14,0.12,0.15,0.14,0.14,0.31,0.48,0.52,0.4,0.2,0.27,0.05,0.08,大都市,0.82,0.01,0.21,0.78,中,4600000,0.028,0.48,観光業、伝統工芸、電子部品製造,オーバーツーリズム、伝統産業衰退、北部過疎化,101.0,0.33,0.548,0.524,0.536,0.28,0.16,0.12,0.06,0.12,0.06,0.03,0.17,0.32,0.38,0.3,0.28,0.44,0.28,0.35,観光とオーバーツーリズム,文化財保護・景観維持,学術・研究振興,0.25,0.2,0.05,0.18,0.08,0.15,0.04,0.05,0.11,0.09,0.12,0.09,0.03,0.19,0.09,0.06,0.06,0.06,0.06,0.04
大阪府1区,大阪府,27,1,大阪市中央区、西区、浪速区、天王寺区,4,中道改革連合、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府2区,大阪府,27,2,大阪市阿倍野区、東住吉区、平野区,5,中道改革連合、日本維新の会、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府3区,大阪府,27,3,大阪市此花区、港区、大正区、住之江区,4,中道改革連合、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府4区,大阪府,27,4,大阪市北区、都島区、旭区、城東区,5,中道改革連合、日本維新の会、共産党、自民党、れいわ新選組,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府5区,大阪府,27,5,大阪市淀川区、東淀川区、西淀川区,3,日本維新の会、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府6区,大阪府,27,6,大阪市東成区、生野区、鶴見区,4,日本維新の会、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府7区,大阪府,27,7,大阪市住吉区、西成区、福島区,4,中道改革連合、日本維新の会、共産党、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府8区,大阪府,27,8,豊中市、池田市,5,中道改革連合、日本維新の会、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府9区,大阪府,27,9,吹田市、摂津市,5,国民民主党、日本維新の会、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府10区,大阪府,27,10,高槻市、三島郡,4,無所属、日本維新の会、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府11区,大阪府,27,11,枚方市、交野市,3,中道改革連合、共産党、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府12区,大阪府,27,12,寝屋川市、大東市、四條畷市,5,中道改革連合、無所属、日本維新の会、共産党、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府13区,大阪府,27,13,東大阪市の一部,6,中道改革連合、無所属、日本維新の会、共産党、自民党、参政党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府14区,大阪府,27,14,東大阪市の一部、八尾市,4,中道改革連合、日本維新の会、共産党、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府15区,大阪府,27,15,堺市堺区、北区、中区,5,日本維新の会、共産党、自民党、参政党、諸派,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府16区,大阪府,27,16,堺市西区、南区、美原区,3,中道改革連合、国民民主党、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府17区,大阪府,27,17,岸和田市、貝塚市、泉佐野市,4,中道改革連合、無所属、日本維新の会、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府18区,大阪府,27,18,富田林市、河内長野市、大阪狭山市,3,中道改革連合、国民民主党、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
大阪府19区,大阪府,27,19,大阪府第19区エリア,3,中道改革連合、日本維新の会、自民党,8837685,7350000,0.13,0.13,0.16,0.14,0.14,0.3,0.48,0.52,0.42,0.2,0.27,0.03,0.08,大都市,0.96,0.0,0.18,0.82,中,4900000,0.032,0.44,商業、中小企業製造業、医薬品,中小企業支援、貧困格差、インバウンド対応,102.0,0.3,0.556,0.532,0.544,0.2,0.12,0.32,0.05,0.07,0.06,0.03,0.15,0.3,0.42,0.28,0.28,0.44,0.28,0.38,経済再生・成長戦略,万博・IR（カジノ）,都市インフラ・交通,0.3,0.22,0.05,0.15,0.03,0.1,0.08,0.07,0.13,0.1,0.13,0.09,0.01,0.17,0.1,0.05,0.04,0.06,0.08,0.04
兵庫県1区,兵庫県,28,1,神戸市中央区、灘区、東灘区,5,中道改革連合、日本維新の会、自民党、みらい、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県2区,兵庫県,28,2,神戸市兵庫区、長田区、須磨区,4,国民民主党、共産党、自民党、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県3区,兵庫県,28,3,神戸市垂水区、西区、明石市の一部,4,中道改革連合、国民民主党、日本維新の会、自民党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県4区,兵庫県,28,4,明石市の一部、加古川市,4,中道改革連合、共産党、自民党、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県5区,兵庫県,28,5,姫路市の一部,4,中道改革連合、国民民主党、日本維新の会、自民党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県6区,兵庫県,28,6,姫路市の一部、福崎町,5,中道改革連合、日本維新の会、共産党、自民党、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県7区,兵庫県,28,7,西宮市,4,中道改革連合、減税日本、日本維新の会、自民党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県8区,兵庫県,28,8,尼崎市,4,無所属、日本維新の会、自民党、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県9区,兵庫県,28,9,伊丹市、宝塚市、川西市,4,中道改革連合、国民民主党、自民党、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
兵庫県10区,兵庫県,28,10,豊岡市、洲本市、淡路市,3,共産党、自民党、参政党,5465002,4600000,0.12,0.12,0.15,0.14,0.15,0.32,0.48,0.52,0.35,0.22,0.29,0.06,0.08,大都市,0.83,0.01,0.25,0.74,中,4700000,0.028,0.42,鉄鋼、造船、商業,阪神・淡路の教訓継承、人口減少、神戸経済低迷,100.0,0.31,0.542,0.518,0.53,0.28,0.15,0.22,0.06,0.07,0.05,0.03,0.14,0.34,0.4,0.26,0.25,0.44,0.31,0.36,経済・産業振興,防災・震災の教訓,人口減少・地域格差,0.25,0.22,0.05,0.13,0.05,0.13,0.05,0.12,0.1,0.13,0.13,0.09,0.04,0.19,0.08,0.05,0.04,0.07,0.05,0.03
