district_id,district_name,winner,winner_party,confidence,confidence_score,analysis_summary,key_factors,candidate_rankings
aichi-9,愛知県第9区,岡本充功,chudo,high,0.78,中道改革連合の岡本充功氏がSNSで最高感情値0.50と高い言及量を記録し、6回当選の実績を持つ。ニュース分析でも「現職2人優位も維新新顔の無党派取り込みが変数」とされるが、長坂康正氏（5回当選、感情値0.45）との現職対決では岡本氏が優位。社会保障・環境問題への取り組みが高く評価され、維新の浦上奈々氏の追い上げも限定的と予想される。,"[""最高のSNS感情値"", ""社会保障政策の評価"", ""現職の経験差""]","[{""rank"": 1, ""name"": ""岡本充功"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""長坂康正"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""浦上奈々"", ""party_id"": ""ishin""}, {""rank"": 4, ""name"": ""伊藤恵子"", ""party_id"": ""jcp""}, {""rank"": 5, ""name"": ""加藤泰稚"", ""party_id"": ""sansei""}]"
aichi-10,愛知県第10区,杉本和巳,ishin,medium,0.65,維新の会の杉本和巳氏が5回当選の実績を持ち、ニュース分析でも「3現職混戦、自民と維新の直接対決」とされている。若山慎司氏（1回当選）は経験不足、藤原規真氏（1回当選）も同様で、杉本氏の経験値が際立つ。SNSデータが不完全だが、岡崎市の自動車産業政策での実績と維新の勢いが追い風となり、激戦を制すると予想される。,"[""杉本氏の経験の優位"", ""維新の勢い"", ""他候補の経験不足""]","[{""rank"": 1, ""name"": ""杉本和巳"", ""party_id"": ""ishin""}, {""rank"": 2, ""name"": ""若山慎司"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""藤原規真"", ""party_id"": ""chudo""}, {""rank"": 4, ""name"": ""三嶋竜平"", ""party_id"": ""dpfp""}, {""rank"": 5, ""name"": ""山内遼平"", ""party_id"": ""sansei""}]"
aichi-11,愛知県第11区,丹野みどり,dpfp,medium,0.68,国民民主の丹野みどり氏が1回当選の現職として、ニュース分析では「現職有利も自民追い上げ」と評価されている。2候補の一騎打ちで現職の組織力と知名度が優位に働く。ただし「比例変化で国民民主苦戦か」との指摘もあり、自民の藤沢忠盛氏の追い上げには注意が必要。豊橋市の農業・製造業政策での実績が支持基盤となる。,"[""現職の優位"", ""組織力の差"", ""地域政策実績""]","[{""rank"": 1, ""name"": ""丹野みどり"", ""party_id"": ""dpfp""}, {""rank"": 2, ""name"": ""藤沢忠盛"", ""party_id"": ""ldp""}]"
aichi-12,愛知県第12区,青山周平,ldp,medium,0.67,自民党の青山周平氏が4回当選の現職として、ニュース分析で「現職対決、自民微優位」「中道減の予測」と評価されている。重徳和彦氏（5回当選）は経験で上回るが、中道改革連合全体の苦戦傾向が影響する。知多半島の観光・漁業政策での実績と自民党の組織力が優位要因となり、僅差での勝利が予想される。,"[""自民党の組織力"", ""中道全体の苦戦"", ""地域政策実績""]","[{""rank"": 1, ""name"": ""青山周平"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""重徳和彦"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""中川博登"", ""party_id"": ""sansei""}]"
aichi-13,愛知県第13区,石井拓,ldp,high,0.75,自民党の石井拓氏が1回当選の現職として、ニュース分析で「自民現職優勢、中道追う」「自民勢い強し」と明確に評価されている。大西健介氏（6回当選）は経験豊富だが、中道改革連合全体の苦戦と自民党の勢いが影響。刈谷市の自動車関連産業での政策実績と党勢の差により、石井氏の勝利が確実視される。,"[""自民党の強い勢い"", ""中道の全体的苦戦"", ""地域産業政策""]","[{""rank"": 1, ""name"": ""石井拓"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""大西健介"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""牛田清博"", ""party_id"": ""jcp""}]"
aichi-14,愛知県第14区,今枝宗一郎,ldp,medium,0.72,自民党の今枝宗一郎氏が5回当選の現職として、豊富な実績と経験を持つ。ニュース分析では「政策重視の無党派動向鍵」とされているが、大嶽理恵氏（1回当選）との経験差は大きい。中道改革連合の全体的苦戦傾向も影響し、豊川市の河川防災・農業支援政策での実績が評価される。無党派層の動向次第だが、現職の安定感が優位。,"[""今枝氏の豊富な経験"", ""中道の苦戦傾向"", ""地域防災実績""]","[{""rank"": 1, ""name"": ""今枝宗一郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""大嶽理恵"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""浅尾大輔"", ""party_id"": ""jcp""}]"
aichi-15,愛知県第15区,根本幸典,ldp,low,0.55,6候補による混戦選挙区で予測が最も困難。自民党の根本幸典氏（5回当選）が経験では優位だが、関健一郎氏（維新、1回当選）、小山千帆氏（中道、1回当選）、辻恵氏（れいわ、2回当選）、竹上裕子氏（減税、1回当選）が乱立している。票が大幅に分散し、組織力のある自民が僅差で勝利する可能性が高いが、流動的な情勢で確信度は低い。,"[""6候補乱立による票分散"", ""根本氏の経験の優位"", ""流動的な情勢""]","[{""rank"": 1, ""name"": ""根本幸典"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""関健一郎"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""小山千帆"", ""party_id"": ""chudo""}, {""rank"": 4, ""name"": ""辻恵"", ""party_id"": ""reiwa""}, {""rank"": 5, ""name"": ""竹上裕子"", ""party_id"": ""genzei""}, {""rank"": 6, ""name"": ""鈴木勝裕"", ""party_id"": ""sansei""}]"
aichi-16,愛知県第16区,福田徹,dpfp,medium,0.62,5候補による混戦だが、福田徹氏（国民民主、1回当選）が現職として組織力を持つ。前田雄吉氏（減税、3回当選）は経験豊富だが減税日本の限界がある。松田功氏（中道、2回当選）は中道全体の苦戦が影響。山下史守朗氏（自民、新人）は経験不足。福田氏の国民民主としての安定感と現職の優位により、激戦を制すると予想される。,"[""福田氏の現職優位"", ""前田氏の経験も限界"", ""中道の全体苦戦""]","[{""rank"": 1, ""name"": ""福田徹"", ""party_id"": ""dpfp""}, {""rank"": 2, ""name"": ""前田雄吉"", ""party_id"": ""genzei""}, {""rank"": 3, ""name"": ""松田功"", ""party_id"": ""chudo""}, {""rank"": 4, ""name"": ""山下史守朗"", ""party_id"": ""ldp""}, {""rank"": 5, ""name"": ""渡辺信江"", ""party_id"": ""sansei""}]"
mie-1,三重県第1区,田村憲久,ldp,medium,0.65,ニュース情報が限定的な中、SNS分析では田村憲久がメンション数・感情値ともに優位を示している。経験豊富な現職（10期）としての知名度と実績が強みとなっている。福森和歌子も一定の支持を得ており、教育・環境問題への関心層からの支持が期待される。経済政策と地域振興が争点となり、現職の経験値が決定的要因となる見通し。,"[""田村の豊富な政治経験"", ""経済政策への関心"", ""現職優位の傾向""]","[{""rank"": 1, ""name"": ""田村憲久"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""福森和歌子"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""出口洋介"", ""party_id"": ""jcp""}]"
mie-2,三重県第2区,川崎秀人,ldp,medium,0.7,SNS分析で川崎秀人が最も高い支持率（ポジティブ60%）を示している。インフラ整備と防災対策への取り組みが評価されており、地域の関心事と合致している。下野幸助も地域医療で一定の支持を得ているが、現職の実績と知名度で川崎が優位。水谷幸泰は新人ながら中小企業支援で注目されているが、知名度不足が課題。,"[""防災・インフラ整備への評価"", ""現職の実績"", ""地域課題への対応力""]","[{""rank"": 1, ""name"": ""川崎秀人"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""下野幸助"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""水谷幸泰"", ""party_id"": ""sansei""}]"
mie-3,三重県第3区,岡田克也,chudo,high,0.8,岡田克也がSNS分析で圧倒的な優位（ポジティブ65%、高メンション数）を示している。12期の豊富な経験と政治改革・外交政策での実績が高く評価されている。石原正敬も経済政策で一定の支持があるが、岡田の知名度と実績には及ばない。5人の候補者が立候補する激戦区だが、岡田の優位は揺るがない。政治改革への期待が岡田への支持を押し上げている。,"[""岡田の圧倒的な政治経験"", ""政治改革への期待"", ""高い知名度と実績""]","[{""rank"": 1, ""name"": ""岡田克也"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""石原正敬"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""新谷恵"", ""party_id"": ""sansei""}, {""rank"": 4, ""name"": ""伊藤昌志"", ""party_id"": ""hoshuto""}, {""rank"": 5, ""name"": ""衣笠民子"", ""party_id"": ""jcp""}]"
mie-4,三重県第4区,鈴木英敬,ldp,medium,0.7,鈴木英敬がSNS分析で最も高い支持（ポジティブ60%）を得ている。観光振興と地域経済への取り組みが評価されており、地域の主要課題と合致している。藤田大助は教育政策・子育て支援で一定の支持があるが、鈴木の実績と知名度には及ばない。観光業支援への期待が高い地域特性が鈴木に有利に働いている。,"[""観光振興への評価"", ""地域経済活性化への期待"", ""現職の実績""]","[{""rank"": 1, ""name"": ""鈴木英敬"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""藤田大助"", ""party_id"": ""dpfp""}, {""rank"": 3, ""name"": ""中川民英"", ""party_id"": ""jcp""}]"
shiga-1,滋賀県第1区,大岡敏孝,ldp,low,0.3,与党対決の混戦選挙区で、前回比例復活の大岡氏が巻き返しを図る。SNSでの言及量は最も高く、解散当日の迅速な地元回りなど積極的な選挙活動が功を奏している。斎藤氏は現職の強みがあるものの、SNSセンチメントでネガティブが若干上回り、維新への逆風も影響。共産の黄野瀬氏も一定の支持を集めており、票の流動性が高い状況。物価高対策が争点となり、組織力のある自民が僅差で優位と予測するが、接戦のため確信度は低い。,"[""与党対決の構図"", ""物価高対策への対応"", ""組織力と現職の強み""]","[{""rank"": 1, ""name"": ""大岡敏孝"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""斎藤アレックス"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""黄野瀬明子"", ""party_id"": ""jcp""}, {""rank"": 4, ""name"": ""河井昭成"", ""party_id"": ""dpfp""}]"
shiga-2,滋賀県第2区,上野賢一郎,ldp,medium,0.6,6選を目指す上野氏が現職の組織力と実績で優位に立つ。SNS分析では言及量が最も多く、ポジティブセンチメントも45％と高水準を維持している。農業支援やインフラ整備が主要テーマとなり、地元密着型の政治活動が評価されている。維新の岡屋氏はネガティブ感情がやや高く、新人の不利さが表れている。中道の平尾氏も存在感が薄く、現職優位の構図は揺るがない見込み。ただし詳細な世論調査がないため中程度の確信度とする。,"[""現職の安定感"", ""農業政策への期待"", ""新人候補の知名度不足""]","[{""rank"": 1, ""name"": ""上野賢一郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""岡屋京佑"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""平尾道雄"", ""party_id"": ""chudo""}]"
shiga-3,滋賀県第3区,武村展英,ldp,low,0.35,6候補乱立の激戦区で票割れが必至の情勢。武村氏は5選の実績とSNSでの高い言及量、45％のポジティブセンチメントで先行するが、参政党の北野氏も現職として一定の基盤を維持。れいわの安持氏が消費税廃止を掲げて支持を拡大し、40％のポジティブ感情を獲得している点が要注意。維新の出路氏、共産の伊吹氏、中道の早智氏も加わり、票が分散する可能性が高い。地域振興策と消費税問題が争点となり、組織力で勝る自民が僅差で逃げ切ると予測するが流動的。,"[""多候補による票割れ"", ""消費税問題への関心"", ""現職2人の競合""]","[{""rank"": 1, ""name"": ""武村展英"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""安持成美"", ""party_id"": ""reiwa""}, {""rank"": 3, ""name"": ""北野裕子"", ""party_id"": ""sansei""}, {""rank"": 4, ""name"": ""出路真吾"", ""party_id"": ""ishin""}, {""rank"": 5, ""name"": ""伊吹裕"", ""party_id"": ""jcp""}, {""rank"": 6, ""name"": ""早智敬"", ""party_id"": ""chudo""}]"
kyoto-1,京都府第1区,堀場幸子,mirai,medium,0.65,8候補の激戦区で情報源間に一定の整合性を確認。ニュース分析では現職2名が有利とされるが、SNS分析では堀場氏が高い言及量と好感度を獲得している。自民勝目氏は近畿での自民勢力拡大の恩恵を受ける可能性があるものの、SNSでは批判的な声も目立つ。堀場氏の教育政策や地域活性化への取り組みが評価されており、現職としての実績と新しいアプローチが支持を集めている。,"[""現職の実績評価"", ""SNSでの高い支持"", ""多候補による票分散""]","[{""rank"": 1, ""name"": ""堀場幸子"", ""party_id"": ""mirai""}, {""rank"": 2, ""name"": ""勝目康"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""鎌野敏徳"", ""party_id"": ""jcp""}]"
